# Chunk-averaged data for fix fchT and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
20000 51 94274
  28 270.708 1912.83 899.587
  29 280.708 1893.95 947.306
  30 290.708 1867.11 944.913
  31 300.708 1888.34 1066.68
  32 310.708 1914.43 1204.34
  33 320.708 1880.09 1274.75
  34 330.708 1844.43 1371.32
  35 340.708 1888.33 1584.13
  36 350.708 1888.36 1709.31
  37 360.708 1934.19 1760.37
  38 370.708 1970.32 1871.99
  39 380.708 1912.51 1781.74
  40 390.708 1854.7 1642.5
  41 400.708 1833.95 1621.13
  42 410.708 1866.72 1676.95
  43 420.708 1904.94 1841.72
  44 430.708 1866.51 1812.68
  45 440.708 1822.7 1775.44
  46 450.708 1844.25 1891.19
  47 460.708 1893.12 2152.92
  48 470.708 1941.92 2531.81
  49 480.708 1834.28 2518.74
  50 490.708 1727.92 2670.33
  51 500.708 675.922 3049.87
40000 51 94274
  1 0.708014 940.798 4483.63
  2 10.708 1248.17 3116.54
  3 20.708 1466.81 2769.28
  4 30.708 1689.36 2713.59
  5 40.708 1877.19 2782.66
  6 50.708 1888.09 2648.1
  7 60.708 1935.16 2519.16
  8 70.708 1938.22 2618.08
  9 80.708 1964.57 2499.99
  10 90.708 1976.36 2550.03
  11 100.708 1973.98 2332.62
  12 110.708 1982.58 2027.12
  13 120.708 1954.55 1964.38
  14 130.708 1988 1952.3
  15 140.708 1983.53 1936.88
  16 150.708 1948.36 1774.47
  17 160.708 1975.26 1637.13
  18 170.708 2020.09 1570.42
  19 180.708 2016.3 1489.2
  20 190.708 2035.56 1408.6
  21 200.708 2041.28 1418.75
  22 210.708 1966.02 1271.33
  23 220.708 1916.33 1236.45
  24 230.708 1932.38 1235.23
  25 240.708 1938.84 1233.48
  26 250.708 1948.57 1269.49
  27 260.708 1939.05 1272.42
  28 270.708 1948.57 1282.76
  29 280.708 1935.99 1314.25
  30 290.708 1942.39 1395.82
  31 300.708 1944.14 1473.64
  32 310.708 1987.1 1491.24
  33 320.708 2019.46 1573.05
  34 330.708 1957.37 1641.65
  35 340.708 1935.77 1691.45
  36 350.708 1967.69 1868.91
  37 360.708 1944.5 1957.66
  38 370.708 1949.37 2007
  39 380.708 1978.85 2256.72
  40 390.708 1890.62 2319.79
  41 400.708 1938.93 2586.7
  42 410.708 1999.03 2835.51
  43 420.708 1963.35 2935.85
  44 430.708 1721.71 2713.1
  45 440.708 1636.82 2705.93
  46 450.708 1809.95 3134.93
  47 460.708 1887.89 3294.14
  48 470.708 1836.58 3894.35
  49 480.708 1524.69 3986.15
  50 490.708 1340.12 4439.37
  51 500.708 727.681 5471.25
50000 51 94274
  1 0.708014 1040.38 4792.61
  2 10.708 1230.56 3552.58
  3 20.708 1406.02 3125.18
  4 30.708 1590.54 2687.57
  5 40.708 1697.71 2603.56
  6 50.708 1807.36 2659.39
  7 60.708 1892.74 2551.11
  8 70.708 1921.62 2421.24
  9 80.708 1921.4 2404.53
  10 90.708 1929.45 2318.27
  11 100.708 1930.09 2273.19
  12 110.708 2000.18 2340
  13 120.708 2049.22 2388.51
  14 130.708 2021.53 2332.79
  15 140.708 2023.05 2060.96
  16 150.708 1997.27 1934.5
  17 160.708 2035.22 1793.47
  18 170.708 2075.45 1873.82
  19 180.708 2099.92 1817.47
  20 190.708 2080.04 1724.79
  21 200.708 2075.58 1718.88
  22 210.708 2012.86 1601.6
  23 220.708 1988.33 1585.82
  24 230.708 1975.63 1570.1
  25 240.708 1980.9 1585.01
  26 250.708 1970.35 1587.65
  27 260.708 1986.46 1608.03
  28 270.708 1930.54 1626.89
  29 280.708 1955.58 1625.87
  30 290.708 1972.1 1635.61
  31 300.708 1978.36 1700.39
  32 310.708 1957.59 1709.72
  33 320.708 2023.1 1777.19
  34 330.708 2090.41 1935.89
  35 340.708 2068.58 2033.96
  36 350.708 1990.46 2111.66
  37 360.708 2017.16 2212.55
  38 370.708 2008.52 2224.81
  39 380.708 1968.61 2284.43
  40 390.708 1949.76 2365.48
  41 400.708 1922.1 2517.98
  42 410.708 1937.46 2618.16
  43 420.708 1926.32 2709.96
  44 430.708 1755.87 2592.25
  45 440.708 1777.28 2730.85
  46 450.708 1786.14 2829.79
  47 460.708 1648.69 2848.04
  48 470.708 1566.17 3225.56
  49 480.708 1400.73 3228.58
  50 490.708 1193.07 3647.39
  51 500.708 709.547 4982.93
