# Chunk-averaged data for fix fchT and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
20000 51 94314
  8 70.7142 1891.47 2769.22
  9 80.7142 2044.89 2623.91
  10 90.7142 2192.64 2504.04
  11 100.714 2179.14 2567.76
  12 110.714 2057.07 2353.82
  13 120.714 2057.38 2180.89
  14 130.714 1998.54 2023.02
  15 140.714 1925.84 1873.68
  16 150.714 1937.85 1756.07
  17 160.714 1977.1 1626.08
  18 170.714 1976.18 1616.15
  19 180.714 1895.42 1493.6
  20 190.714 1961.62 1444.58
  21 200.714 2037.75 1487.48
  22 210.714 2013.84 1477.65
  23 220.714 1983.5 1413.85
  24 230.714 1975.97 1323.4
  25 240.714 2107.71 1343.79
  26 250.714 2051.75 1327.63
  27 260.714 2095.34 1441.01
  28 270.714 2205.61 1625.64
  29 280.714 2160.89 1606.51
  30 290.714 2281.95 1602.19
  31 300.714 1977.07 1540.58
  32 310.714 1995.19 1552.55
  33 320.714 1993.08 1593.09
  34 330.714 2004.67 1662.16
  35 340.714 2039.21 1800.3
  36 350.714 2008.93 1689.59
  37 360.714 2066.13 1738.86
  38 370.714 2023.4 1822.2
  39 380.714 2065.4 2016.79
  40 390.714 1989.72 2031.85
  41 400.714 1949.24 2050.39
  42 410.714 1955.16 2117.7
  43 420.714 1956.19 2373.38
  44 430.714 1890.75 2473.11
  45 440.714 1816.18 2664.93
  46 450.714 1756.7 2868.83
  47 460.714 1709.56 2871.55
  48 470.714 1513.09 2896.35
  49 480.714 1183.33 3375.6
  50 490.714 1183.4 4322.75
  51 500.714 615.913 5428.03
50000 51 94314
  1 0.71415 637.257 4522.57
  2 10.7142 894.627 3484.69
  3 20.7142 1139.4 3125.75
  4 30.7142 1391.52 2960.89
  5 40.7142 1471.29 2664.52
  6 50.7142 1508.28 2286.93
  7 60.7142 1654.17 2423.32
  8 70.7142 1764.89 2504.43
  9 80.7142 1839.15 2470.75
  10 90.7142 1946.15 2265.44
  11 100.714 2115.5 2432.14
  12 110.714 2149.52 2419
  13 120.714 2069.59 2163.27
  14 130.714 2139.18 2201.4
  15 140.714 2060.85 2124.29
  16 150.714 1954.45 2022.37
  17 160.714 2078.78 1979.67
  18 170.714 2060.4 1911.28
  19 180.714 2030.23 1824.53
  20 190.714 2035.49 1837.07
  21 200.714 2085.11 1884.4
  22 210.714 2026.16 1843.07
  23 220.714 2009.41 1758.35
  24 230.714 2066.16 1748.85
  25 240.714 2098.59 1750.26
  26 250.714 2160.48 1731.64
  27 260.714 2209.49 1699.18
  28 270.714 2356.13 1802.53
  29 280.714 2312.66 1729.29
  30 290.714 2405.03 1773.69
  31 300.714 2248.48 1795.35
  32 310.714 2058.25 1841.79
  33 320.714 2107.73 1899.28
  34 330.714 2184.11 1889.2
  35 340.714 2124.81 1859.05
  36 350.714 2050.14 1815.34
  37 360.714 2040.56 1828.4
  38 370.714 2086.33 1924.47
  39 380.714 2094.84 2020.35
  40 390.714 2027.68 2082.72
  41 400.714 2016.93 2144.42
  42 410.714 1972.65 2231.16
  43 420.714 1920.83 2276.89
  44 430.714 1869.99 2448.45
  45 440.714 1734 2487.49
  46 450.714 1608.96 2444.58
  47 460.714 1438.8 2270.93
  48 470.714 1282.91 2499.94
  49 480.714 1061.6 3053.03
  50 490.714 1140.62 3621.27
  51 500.714 573.829 4592.79
