# Chunk-averaged data for fix fchT and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
20000 51 94338
  22 210.724 1930.88 1142.83
  23 220.724 1933.72 1136.93
  24 230.724 1901.89 1085.86
  25 240.724 1935.65 1007.36
  26 250.724 1910.9 1002.04
  27 260.724 1926.88 1012.41
  28 270.724 1916.12 1095.62
  29 280.724 1891.2 1095.03
  30 290.724 1885.14 988.648
  31 300.724 1937.5 1169.82
  32 310.724 1971.81 1342.76
  33 320.724 1918.58 1258.92
  34 330.724 1878.27 1122.23
  35 340.724 1893.5 1165.48
  36 350.724 1889.59 1181.42
  37 360.724 1905.71 1227.92
  38 370.724 1886.18 1100.84
  39 380.724 1888.94 1143.19
  40 390.724 1889.86 1170.69
  41 400.724 1874.3 1071.28
  42 410.724 1877.72 1131.78
  43 420.724 1904.48 1327.07
  44 430.724 1874.18 1242.46
  45 440.724 1873.35 1313.06
  46 450.724 1869.94 1446.44
  47 460.724 1885.9 1585.93
  48 470.724 1859.01 1474.24
  49 480.724 1849.84 1622.64
  50 490.724 1795.47 1576.63
  51 500.724 680.186 1800.47
40000 51 94338
  1 0.723652 765.608 6826.41
  2 10.7237 962.005 5108.16
  3 20.7237 1161.91 3983.63
  4 30.7237 1488.27 3139.07
  5 40.7237 1773.44 3137.06
  6 50.7237 1897.25 3142.9
  7 60.7237 2021.87 2982.98
  8 70.7237 1955.19 2584
  9 80.7237 1921.06 2435.82
  10 90.7237 1958.46 2505.82
  11 100.724 1959.69 2484.26
  12 110.724 1971.71 2432.71
  13 120.724 1994.21 2387.02
  14 130.724 2044.3 2414.71
  15 140.724 2000.14 2283.83
  16 150.724 1967.46 2187.2
  17 160.724 1985.07 2078.69
  18 170.724 1964.56 2001.95
  19 180.724 1979.69 1830.05
  20 190.724 1987.35 1735.71
  21 200.724 1998.64 1725.15
  22 210.724 1956.6 1647.13
  23 220.724 2017.05 1675.34
  24 230.724 2091.75 1708.19
  25 240.724 2129.98 1677.14
  26 250.724 2024.33 1661.25
  27 260.724 2146.41 1646.72
  28 270.724 2075.73 1659.13
  29 280.724 2092.52 1692.24
  30 290.724 2170.19 1688.85
  31 300.724 2204.03 1757.37
  32 310.724 2067.48 1717.99
  33 320.724 2041.45 1778.74
  34 330.724 2037.66 1807.02
  35 340.724 1986.62 1949.92
  36 350.724 2010.81 2086.46
  37 360.724 2025.19 2084.94
  38 370.724 2024.23 2098.98
  39 380.724 1966.13 2132.79
  40 390.724 1958.18 2204.03
  41 400.724 2000.23 2375.25
  42 410.724 1918.74 2433.2
  43 420.724 1913.94 2638.64
  44 430.724 1897.89 2706.18
  45 440.724 1851.66 2981.14
  46 450.724 1766.07 3268.19
  47 460.724 1675.37 3538.08
  48 470.724 1557.28 3318.1
  49 480.724 1183 4107.92
  50 490.724 1142.63 5158.02
  51 500.724 646.946 6396.8
50000 51 94338
  1 0.723652 573.845 5305.76
  2 10.7237 759.475 4103.26
  3 20.7237 1001.13 3646.25
  4 30.7237 1351.8 2999.78
  5 40.7237 1546.69 2800.34
  6 50.7237 1712.43 2659.19
  7 60.7237 1854.21 2652.2
  8 70.7237 1920.89 2615.16
  9 80.7237 1947.54 2543.54
  10 90.7237 1993.53 2490.02
  11 100.724 1998.83 2461.67
  12 110.724 1977.6 2409.94
  13 120.724 1996.33 2449.16
  14 130.724 2104.31 2524.98
  15 140.724 2104.36 2377.29
  16 150.724 2025.74 2267.17
  17 160.724 2035.81 2202.98
  18 170.724 2036.24 2254.53
  19 180.724 2104.52 2247.81
  20 190.724 2177.57 2242.05
  21 200.724 2128.98 2167.21
  22 210.724 2203.95 2072.6
  23 220.724 2172.87 2030
  24 230.724 2153.6 2072
  25 240.724 2184.14 2153.03
  26 250.724 2365.95 2131.83
  27 260.724 2373.89 2054.65
  28 270.724 2194.74 1989.72
  29 280.724 2306.41 1975.47
  30 290.724 2213.89 1916.99
  31 300.724 2183.07 1952.83
  32 310.724 2169.76 2026.36
  33 320.724 2126.39 2047.85
  34 330.724 2118.44 2128.96
  35 340.724 2114.47 2143.12
  36 350.724 2132.31 2158.21
  37 360.724 2114.04 2182.75
  38 370.724 2012.58 2101.43
  39 380.724 1989.12 2159.39
  40 390.724 1973.45 2163.18
  41 400.724 1911.66 2162.79
  42 410.724 1875.82 2276.41
  43 420.724 1835.36 2440.69
  44 430.724 1794.96 2599.77
  45 440.724 1720.39 2771.81
  46 450.724 1588.85 2854.22
  47 460.724 1517.32 3028.74
  48 470.724 1278.22 3111.26
  49 480.724 946.245 3451.45
  50 490.724 932.238 3659.5
  51 500.724 482.026 4874.72
