# Chunk-averaged data for fix fchT and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
20000 51 94378
  1 0.716742 944 143.585
  2 10.7167 1888 146.78
  3 20.7167 1888 147.419
  4 30.7167 1888 146.522
  5 40.7167 1888 146.71
  6 50.7167 1888 147.214
  7 60.7167 1888 147.997
  8 70.7167 1888 145.983
  9 80.7167 1888 146.055
  10 90.7167 1888 145.608
  11 100.717 1888 145.535
  12 110.717 1888 145.757
  13 120.717 1888 145.656
  14 130.717 1888 145.772
  15 140.717 1888 145.932
  16 150.717 1888 145.558
  17 160.717 1888.06 145.647
  18 170.717 1890.65 144.72
  19 180.717 1915.21 143.869
  20 190.717 1965.42 145.052
  21 200.717 1967.91 146.377
  22 210.717 1920.39 146.902
  23 220.717 1894.92 146.382
  24 230.717 1890.68 145.676
  25 240.717 1889.6 146.075
  26 250.717 1873.15 145.269
  27 260.717 1886 144.685
  28 270.717 1888 145.403
  29 280.717 1888 145.795
  30 290.717 1888 145.64
  31 300.717 1888 145.506
  32 310.717 1888 145.772
  33 320.717 1888 146.67
  34 330.717 1888 146.84
  35 340.717 1888 147.185
  36 350.717 1888 148.268
  37 360.717 1888 146.533
  38 370.717 1888 146.031
  39 380.717 1888 145.5
  40 390.717 1888 146.26
  41 400.717 1888 146.409
  42 410.717 1888 145.963
  43 420.717 1888 146.011
  44 430.717 1888 145.865
  45 440.717 1888 145.989
  46 450.717 1888 146.302
  47 460.717 1888 146.131
  48 470.717 1888 146.381
  49 480.717 1888 146.423
  50 490.717 1888 144.723
  51 500.717 708 140.818
30000 51 94378
  1 0.716742 944 134.854
  2 10.7167 1888 138.15
  3 20.7167 1888 137.892
  4 30.7167 1888 139.01
  5 40.7167 1888 139.683
  6 50.7167 1888 139.698
  7 60.7167 1888 137.824
  8 70.7167 1888 137.278
  9 80.7167 1888 138.552
  10 90.7167 1888 138.125
  11 100.717 1888 138.163
  12 110.717 1888 138.159
  13 120.717 1888 138.305
  14 130.717 1888 137.838
  15 140.717 1888 137.133
  16 150.717 1888.01 137.223
  17 160.717 1888.22 138.633
  18 170.717 1892.11 137.011
  19 180.717 1916.2 137.684
  20 190.717 1958.95 138.53
  21 200.717 1960.27 137.556
  22 210.717 1920.49 137.63
  23 220.717 1898.62 137.946
  24 230.717 1893.71 138.091
  25 240.717 1891.11 137.22
  26 250.717 1876.32 137.755
  27 260.717 1886 138.508
  28 270.717 1888 138.529
  29 280.717 1888 139.782
  30 290.717 1888 138.972
  31 300.717 1888 140.435
  32 310.717 1888 138.732
  33 320.717 1888 140.083
  34 330.717 1888 140.843
  35 340.717 1888 140.939
  36 350.717 1888 141.348
  37 360.717 1888 138.435
  38 370.717 1888 139.107
  39 380.717 1888 140.335
  40 390.717 1888 138.514
  41 400.717 1888 138.645
  42 410.717 1888 139.242
  43 420.717 1888 139.035
  44 430.717 1888 137.532
  45 440.717 1888 139.211
  46 450.717 1888 139.904
  47 460.717 1888 138.976
  48 470.717 1888 139.124
  49 480.717 1888 138.365
  50 490.717 1888 137.658
  51 500.717 708 133.985
40000 51 94378
  1 0.716742 902.7 1003.44
  2 10.7167 1827.06 1220.57
  3 20.7167 1853.47 1479.84
  4 30.7167 1898.13 1652.98
  5 40.7167 1905.63 1647.82
  6 50.7167 1902.05 1636.43
  7 60.7167 1906.12 1633.97
  8 70.7167 1896.2 1560.95
  9 80.7167 1899.37 1570.88
  10 90.7167 1896.45 1493.4
  11 100.717 1887.56 1432.24
  12 110.717 1891.14 1464.51
  13 120.717 1891.71 1447.24
  14 130.717 1896.9 1500.95
  15 140.717 1881.23 1476.11
  16 150.717 1894.23 1521.33
  17 160.717 1897.86 1491.9
  18 170.717 1909.35 1483.43
  19 180.717 1922.87 1547.47
  20 190.717 1927.22 1397.66
  21 200.717 1917.12 1344.35
  22 210.717 1914.51 1418.78
  23 220.717 1895.58 1365.06
  24 230.717 1910.09 1295.37
  25 240.717 1913.88 1264.03
  26 250.717 1905.65 1205.52
  27 260.717 1899.34 1203.95
  28 270.717 1904.07 1326.74
  29 280.717 1911.36 1385.5
  30 290.717 1894.21 1339.21
  31 300.717 1898.09 1406.89
