# Chunk-averaged data for fix fchT and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
20000 51 94314
  4 30.7142 1475.25 3038.07
  5 40.7142 1629.59 2706.11
  6 50.7142 1788.19 2577.81
  7 60.7142 1985.16 2506.13
  8 70.7142 1980.62 2423.89
  9 80.7142 1919.5 2282.99
  10 90.7142 1892.9 2334.27
  11 100.714 1887.49 2168.66
  12 110.714 1905.62 2054.75
  13 120.714 1925.11 2030.54
  14 130.714 1984.13 1985.7
  15 140.714 1997.34 1899.63
  16 150.714 1999.43 1845.79
  17 160.714 2038.82 1733.71
  18 170.714 2034.12 1584.75
  19 180.714 1972.91 1500.04
  20 190.714 1961.32 1437.55
  21 200.714 2054.84 1464
  22 210.714 2086.47 1457.43
  23 220.714 2044.98 1444.67
  24 230.714 2133.32 1465.68
  25 240.714 2269.22 1425.31
  26 250.714 2005.06 1379.09
  27 260.714 2077.8 1387.61
  28 270.714 2239.85 1391.37
  29 280.714 2011.04 1427.24
  30 290.714 1983.38 1493.84
  31 300.714 2020.37 1538.87
  32 310.714 2014.27 1572.53
  33 320.714 2011.58 1588.1
  34 330.714 1996.41 1696.17
  35 340.714 2069.61 2011.4
  36 350.714 2018.6 2036.94
  37 360.714 1960.9 2049.73
  38 370.714 2006.12 2230.69
  39 380.714 1984.86 2310.99
  40 390.714 1918.93 2180.02
  41 400.714 1888.83 2072.57
  42 410.714 1954.62 2194.21
  43 420.714 1951.94 2364.64
  44 430.714 1945.09 2648.98
  45 440.714 1810.7 2630.5
  46 450.714 1729.54 2631.38
  47 460.714 1696.85 2622.94
  48 470.714 1528.93 2705.63
  49 480.714 1251.44 3508.73
  50 490.714 1239.71 4483.94
  51 500.714 726.7 5926.99
50000 51 94314
  1 0.71415 828.019 4721.26
  2 10.7142 1121.11 3660.49
  3 20.7142 1211.51 3039.86
  4 30.7142 1368.11 2789.48
  5 40.7142 1408.71 2258
  6 50.7142 1506.69 2189.52
  7 60.7142 1707.84 2468.49
  8 70.7142 1894.92 2355.36
  9 80.7142 1932.78 2149.59
  10 90.7142 1922.18 2083.26
  11 100.714 1845.84 2037.16
  12 110.714 1889.74 2075.88
  13 120.714 1908.11 2101.39
  14 130.714 1920.01 2121.67
  15 140.714 2053.47 2101.63
  16 150.714 2086.13 2069.8
  17 160.714 2129.51 2087.04
  18 170.714 2157.67 2054.65
  19 180.714 2103.47 1970.48
  20 190.714 2122.24 1882.24
  21 200.714 2116.24 1789.09
  22 210.714 2171.98 1746.06
  23 220.714 2134.48 1692.51
  24 230.714 2346.96 1692.61
  25 240.714 2482.92 1675.11
  26 250.714 2093.48 1679.9
  27 260.714 2058.92 1660.24
  28 270.714 2433.7 1748.69
  29 280.714 2189.07 1796.78
  30 290.714 2021.56 1830.74
  31 300.714 2083.65 1909.62
  32 310.714 2118 1998.88
  33 320.714 2142.83 2045.86
  34 330.714 2089.86 2014.6
  35 340.714 2044.45 2128.88
  36 350.714 2069.94 2123.32
  37 360.714 2053.4 2134.7
  38 370.714 1952.6 2105.76
  39 380.714 1927.82 2114.19
  40 390.714 1939.51 2224.14
  41 400.714 1986.43 2263.64
  42 410.714 1980.5 2189.54
  43 420.714 1830.36 2157.84
  44 430.714 1698.3 2133.42
  45 440.714 1654.25 2248.92
  46 450.714 1550.34 2125.23
  47 460.714 1520.2 2301.11
  48 470.714 1406.73 2597.28
  49 480.714 1216.44 3085.82
  50 490.714 1218.27 3851.15
  51 500.714 662.742 4981.64
